0.0503326	0
0.0974197	0
0.141392	0
0.182378	0
0.220501	0
0.25588	0
0.288633	0
0.318874	0
0.346711	0
0.372253	0
0.395602	0
0.416859	0
0.436121	0
0.453482	0
0.469034	0
0.482865	0
0.495061	0
0.505703	0
0.514873	0
0.522648	0
0.529101	0
0.534306	0
0.538331	0
0.541245	0
0.543111	0
0.543993	0
0.543949	0
0.543039	0
0.541318	0
0.538839	0
0.535655	0
0.531813	0
0.527362	0
0.522348	0
0.516814	0
0.510801	0
0.50435	0
0.4975	0
0.490285	0
0.482743	0
0.474906	0
0.466805	0
0.458471	0
0.449933	0
0.441218	0
0.432352	0
0.423359	0
0.414264	0
0.405088	0
0.395851	0
0.386574	0
0.377274	0
0.36797	0
0.358678	0
0.349412	0
0.340188	0
0.331017	0
0.321914	0
0.312888	0
0.303952	0
0.295114	0
0.286383	0
0.277768	0
0.269277	0
0.260915	0
0.25269	0
0.244606	0
0.236668	0
0.228881	0
0.221249	0
0.213773	0
0.206458	0
0.199306	0
0.192317	0
0.185494	0
0.178837	0
0.172346	0
0.166023	0
0.159866	0
0.153875	0
0.14805	0
0.142389	0
0.136891	0
0.131555	0
0.126378	0
0.121359	0
0.116495	0
0.111785	0
0.107225	0
0.102814	0
0.0985479	0
0.0944245	0
0.0904408	0
0.0865938	0
0.0828805	0
0.0792978	0
0.0758425	0
0.0725115	0
0.0693017	0
0.0662098	0
0.0632327	0
0.0603671	0
0.0576099	0
0.054958	0
0.0524083	0
0.0499577	0
0.0476032	0
0.0453418	0
0.0431705	0
0.0410866	0
0.0390872	0
0.0371695	0
0.0353308	0
0.0335686	0
0.0318802	0
0.0302632	0
0.0287152	0
0.0272337	0
0.0258164	0
0.0244612	0
0.0231657	0
0.021928	0
0.0207459	0
0.0196173	0
0.0185404	0
0.0175132	0
0.0165339	0
0.0156006	0
0.0147117	0
0.0138653	0
0.01306	0
0.012294	0
0.0115658	0
0.0108739	0
0.0102169	0
0.00959327	0
0.0090017	0
0.00844085	0
0.00790943	0
0.00740618	0
0.00692991	0
0.00647944	0
0.00605364	0
0.00565141	0
0.00527171	0
0.00491351	0
0.00457583	0
0.00425771	0
0.00395824	0
0.00367653	0
0.00341173	0
0.00316302	0
0.00292961	0
0.00271073	0
0.00250565	0
0.00231366	0
0.0021341	0
0.0019663	0
0.00180964	0
0.00166353	0
0.00152738	0
0.00140064	0
0.0012828	0
0.00117333	0
0.00107176	0
0.000977631	0
0.000890491	0
0.000809922	0
0.000735522	0
0.000666907	0
0.00060371	0
0.000545585	0
0.000492201	0
0.000443242	0
0.00039841	0
0.000357423	0
0.000320011	0
0.000285922	0
0.000254914	0
0.00022676	0
0.000201246	0
0.000178171	0
0.000157345	0
0.000138587	0
0.000121732	0
0.00010662	0
9.31057e-05	0
8.10497e-05	0
7.03237e-05	0
6.08076e-05	0
5.23897e-05	0
4.49661e-05	0
3.84407e-05	0
3.27243e-05	0
2.77345e-05	0
2.33955e-05	0
1.96377e-05	0
1.63968e-05	0
1.36145e-05	0
1.12373e-05	0
9.21655e-06	0
7.50814e-06	0
6.07219e-06	0
4.87279e-06	0
3.87767e-06	0
3.058e-06	0
2.3881e-06	0
1.84524e-06	0
1.40936e-06	0
1.06288e-06	0
7.90499e-07	0
5.7895e-07	0
4.16845e-07	0
2.9447e-07	0
2.03622e-07	0
1.37439e-07	0
9.02445e-08	0
5.74052e-08	0
3.51926e-08	0
2.06572e-08	0
1.15113e-08	0
6.02187e-09	0
2.91226e-09	0
1.27409e-09	0
4.88281e-10	0
1.55831e-10	0
3.79734e-11	0
5.97197e-12	0
4.06134e-13	0
2.74348e-15	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
